"날짜","월","시도명","품목","aws_평균_기온","aws_최고_기온","aws_최저_기온","aws_합계_강수량","aws_평균_풍속","aws_최고_풍속","aws_최다_풍향","asos_평균_해면기압","asos_최고_해면기압","asos_최저_해면기압","asos_합계_일조시간","asos_일조율","asos_평균_상대습도","asos_최저_상대습도","가격","요일","계절","aws_일교차","aws_강수_유무","연도","계절_온도","일","년도","월_코사인","일_코사인","월_사인","일_사인","lag1_aws_평균_기온","lag2_aws_평균_기온","lag3_aws_평균_기온","lag4_aws_평균_기온","lag5_aws_평균_기온","lag6_aws_평균_기온","lag7_aws_평균_기온","lag14_aws_평균_기온","lag21_aws_평균_기온","lag28_aws_평균_기온","lag1_aws_합계_강수량","lag2_aws_합계_강수량","lag3_aws_합계_강수량","lag4_aws_합계_강수량","lag5_aws_합계_강수량","lag6_aws_합계_강수량","lag7_aws_합계_강수량","lag14_aws_합계_강수량","lag21_aws_합계_강수량","lag28_aws_합계_강수량","lag1_aws_평균_풍속","lag2_aws_평균_풍속","lag3_aws_평균_풍속","lag4_aws_평균_풍속","lag5_aws_평균_풍속","lag6_aws_평균_풍속","lag7_aws_평균_풍속","lag14_aws_평균_풍속","lag21_aws_평균_풍속","lag28_aws_평균_풍속","lag1_asos_평균_해면기압","lag2_asos_평균_해면기압","lag3_asos_평균_해면기압","lag4_asos_평균_해면기압","lag5_asos_평균_해면기압","lag6_asos_평균_해면기압","lag7_asos_평균_해면기압","lag14_asos_평균_해면기압","lag21_asos_평균_해면기압","lag28_asos_평균_해면기압","lag1_asos_합계_일조시간","lag2_asos_합계_일조시간","lag3_asos_합계_일조시간","lag4_asos_합계_일조시간","lag5_asos_합계_일조시간","lag6_asos_합계_일조시간","lag7_asos_합계_일조시간","lag14_asos_합계_일조시간","lag21_asos_합계_일조시간","lag28_asos_합계_일조시간","lag1_asos_평균_상대습도","lag2_asos_평균_상대습도","lag3_asos_평균_상대습도","lag4_asos_평균_상대습도","lag5_asos_평균_상대습도","lag6_asos_평균_상대습도","lag7_asos_평균_상대습도","lag14_asos_평균_상대습도","lag21_asos_평균_상대습도","lag28_asos_평균_상대습도","aws_평균_기온_7일평균","asos_평균_해면기압_7일평균","aws_합계_강수량_7일평균","aws_평균_풍속_7일평균","aws_평균_기온_14일평균","asos_평균_해면기압_14일평균","aws_합계_강수량_14일평균","aws_평균_풍속_14일평균"
2016-12-26,12,"서울","양배추",3.23076923076923,5.21923076923077,1.74230769230769,0,1.07307692307692,3.1,"남",1021.6,1027.8,1017.8,0,0,73.8,62,6260,"월","겨울",3.47692307692308,0,2016,1.97046861184792,26,2016,1,0.528964010326962,-2.44929359829471e-16,-0.848644257494751,3.23076923076923,3.23076923076923,3.23076923076923,3.23076923076923,-1.32307692307692,-1.32307692307692,-1.32307692307692,-1.32307692307692,-1.32307692307692,6.50769230769231,0,0,0,0,0,0,0,0,0,22.6153846153846,1.07307692307692,1.07307692307692,1.07307692307692,1.07307692307692,2.58076923076923,2.58076923076923,2.58076923076923,2.58076923076923,2.58076923076923,2.48076923076923,1021.6,1021.6,1021.6,1021.6,1020.9,1020.9,1020.9,1020.9,1020.9,1009.4,0,0,0,0,0.8,0.8,0.8,0.8,0.8,0,73.8,73.8,73.8,73.8,71.1,71.1,71.1,71.1,71.1,90.3,1.92967032967033,1021.4,-2.37904933848248e-17,1.50384615384615,0.303296703296705,1021.15,-1.58603289232165e-17,2.04230769230769
2016-12-27,12,"서울","양배추",-1.16538461538462,2.48076923076923,-5.04615384615385,0.0769230769230769,2.54615384615385,4.77307692307692,"북서",1023.4,1029.3,1018.1,8.4,87.5,54.6,26,6226.7,"화","겨울",7.52692307692308,1,2016,1.97046861184792,27,2016,1,0.688966919075687,-2.44929359829471e-16,-0.72479278722912,-1.16538461538462,-1.16538461538462,-1.16538461538462,3.23076923076923,3.23076923076923,3.23076923076923,3.23076923076923,3.23076923076923,-1.32307692307692,-1.32307692307692,0.0769230769230769,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0,2.54615384615385,2.54615384615385,2.54615384615385,1.07307692307692,1.07307692307692,1.07307692307692,1.07307692307692,1.07307692307692,2.58076923076923,2.58076923076923,1023.4,1023.4,1023.4,1021.6,1021.6,1021.6,1021.6,1021.6,1020.9,1020.9,8.4,8.4,8.4,0,0,0,0,0,0.8,0.8,54.6,54.6,54.6,73.8,73.8,73.8,73.8,73.8,71.1,71.1,0.718681318681316,1022.62857142857,0.0439560439560439,1.91483516483517,1.97472527472527,1022.11428571429,0.021978021978022,1.49395604395604
2016-12-28,12,"서울","양배추",-2.83461538461538,2.34230769230769,-7.19615384615385,0,1.36153846153846,3.21538461538462,"서",1030.2,1032.8,1028.9,9.1,94.8,49,25,6226.7,"수","겨울",9.53846153846154,0,2016,1.97046861184792,28,2016,1,0.820763441207276,-2.44929359829471e-16,-0.571268215094792,-2.83461538461538,-2.83461538461538,-2.83461538461538,-2.83461538461538,-2.83461538461538,-2.83461538461538,-2.83461538461538,-1.16538461538462,-1.16538461538462,3.23076923076923,0,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0,1.36153846153846,1.36153846153846,1.36153846153846,1.36153846153846,1.36153846153846,1.36153846153846,1.36153846153846,2.54615384615385,2.54615384615385,1.07307692307692,1030.2,1030.2,1030.2,1030.2,1030.2,1030.2,1030.2,1023.4,1023.4,1021.6,9.1,9.1,9.1,9.1,9.1,9.1,9.1,8.4,8.4,0,49,49,49,49,49,49,49,54.6,54.6,73.8,-2.83461538461538,1030.2,-2.37904933848248e-17,1.36153846153846,-2.47692307692307,1028.74285714286,0.0164835164835165,1.61538461538461
2016-12-29,12,"서울","양배추",-3.24230769230769,-0.511538461538461,-5.78076923076923,0.153846153846154,2.09230769230769,4.36923076923077,"북서",1031,1034.6,1027.3,8.9,92.7,53.1,29,6026.7,"목","겨울",5.26923076923077,1,2016,1.97046861184792,29,2016,1,0.918957811620231,-2.44929359829471e-16,-0.394355855113319,-3.24230769230769,-3.24230769230769,-3.24230769230769,-3.24230769230769,-3.24230769230769,-3.24230769230769,-3.24230769230769,-3.24230769230769,-2.83461538461538,-2.83461538461538,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0,0,2.09230769230769,2.09230769230769,2.09230769230769,2.09230769230769,2.09230769230769,2.09230769230769,2.09230769230769,2.09230769230769,1.36153846153846,1.36153846153846,1031,1031,1031,1031,1031,1031,1031,1031,1030.2,1030.2,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,9.1,9.1,53.1,53.1,53.1,53.1,53.1,53.1,53.1,53.1,49,49,-3.24230769230769,1031,0.153846153846154,2.09230769230769,-3.24230769230769,1031,0.153846153846154,2.09230769230769
2016-12-30,12,"서울","양배추",-2.69230769230769,1.50769230769231,-7.81923076923077,0,1.01538461538462,2.63461538461538,"남",1033,1035.2,1031.3,5.6,58.3,50.9,28,6226.7,"금","겨울",9.32692307692308,0,2016,1.97046861184792,30,2016,1,0.979529941252494,-2.44929359829471e-16,-0.201298520088661,-2.69230769230769,-2.69230769230769,-2.69230769230769,-2.69230769230769,-3.24230769230769,-3.24230769230769,-3.24230769230769,-3.24230769230769,-3.24230769230769,-2.83461538461538,0,0,0,0,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0,1.01538461538462,1.01538461538462,1.01538461538462,1.01538461538462,2.09230769230769,2.09230769230769,2.09230769230769,2.09230769230769,2.09230769230769,1.36153846153846,1033,1033,1033,1033,1031,1031,1031,1031,1031,1030.2,5.6,5.6,5.6,5.6,8.9,8.9,8.9,8.9,8.9,9.1,50.9,50.9,50.9,50.9,53.1,53.1,53.1,53.1,53.1,49,-2.84945054945055,1032.42857142857,0.043956043956044,1.32307692307693,-3.04587912087912,1031.71428571429,0.098901098901099,1.70769230769231
2017-01-02,1,"서울","양배추",5.89615384615385,9.46923076923077,2.88846153846154,0.0576923076923077,1.55769230769231,3.49615384615385,"남서",1022.5,1024.9,1020.5,2.7,28.1,77.8,57,6326.7,"월","겨울",6.58076923076923,1,2017,-0.759932735506956,2,2017,0.866025403784439,0.918957811620231,0.5,0.394355855113319,5.89615384615385,5.89615384615385,5.89615384615385,5.89615384615385,5.89615384615385,5.89615384615385,5.89615384615385,5.89615384615385,-2.69230769230769,-2.69230769230769,0.0576923076923077,0.0576923076923077,0.0576923076923077,0.0576923076923077,0.0576923076923077,0.0576923076923077,0.0576923076923077,0.0576923076923077,0,0,1.55769230769231,1.55769230769231,1.55769230769231,1.55769230769231,1.55769230769231,1.55769230769231,1.55769230769231,1.55769230769231,1.01538461538462,1.01538461538462,1022.5,1022.5,1022.5,1022.5,1022.5,1022.5,1022.5,1022.5,1033,1033,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,5.6,5.6,77.8,77.8,77.8,77.8,77.8,77.8,77.8,77.8,50.9,50.9,5.89615384615385,1022.5,0.0576923076923077,1.55769230769231,5.89615384615385,1022.5,0.0576923076923077,1.55769230769231
2017-01-03,1,"서울","양배추",2.98076923076923,7.49615384615385,-0.95,0,1.32307692307692,3.33461538461538,"남서",1024.2,1026,1022.8,8.9,91.8,61.8,38,6160,"화","겨울",8.44615384615385,0,2017,-0.759932735506956,3,2017,0.866025403784439,0.820763441207276,0.5,0.571268215094792,2.98076923076923,2.98076923076923,2.98076923076923,2.98076923076923,5.89615384615385,5.89615384615385,5.89615384615385,5.89615384615385,5.89615384615385,-2.69230769230769,0,0,0,0,0.0576923076923077,0.0576923076923077,0.0576923076923077,0.0576923076923077,0.0576923076923077,0,1.32307692307692,1.32307692307692,1.32307692307692,1.32307692307692,1.55769230769231,1.55769230769231,1.55769230769231,1.55769230769231,1.55769230769231,1.01538461538462,1024.2,1024.2,1024.2,1024.2,1022.5,1022.5,1022.5,1022.5,1022.5,1033,8.9,8.9,8.9,8.9,2.7,2.7,2.7,2.7,2.7,5.6,61.8,61.8,61.8,61.8,77.8,77.8,77.8,77.8,77.8,50.9,3.81373626373626,1023.71428571429,0.0164835164835165,1.39010989010989,4.85494505494506,1023.10714285714,0.0370879120879121,1.4739010989011
2017-01-04,1,"서울","양배추",4.65,9.3,1.5,0,1.21923076923077,3.22692307692308,"남서",1024,1025.3,1022.5,8.6,88.7,55,31,6203.3,"수","겨울",7.8,0,2017,-0.759932735506956,4,2017,0.866025403784439,0.688966919075687,0.5,0.72479278722912,4.65,4.65,4.65,4.65,2.98076923076923,2.98076923076923,2.98076923076923,2.98076923076923,2.98076923076923,5.89615384615385,0,0,0,0,0,0,0,0,0,0.0576923076923077,1.21923076923077,1.21923076923077,1.21923076923077,1.21923076923077,1.32307692307692,1.32307692307692,1.32307692307692,1.32307692307692,1.32307692307692,1.55769230769231,1024,1024,1024,1024,1024.2,1024.2,1024.2,1024.2,1024.2,1022.5,8.6,8.6,8.6,8.6,8.9,8.9,8.9,8.9,8.9,2.7,55,55,55,55,61.8,61.8,61.8,61.8,61.8,77.8,4.17307692307692,1024.05714285714,-2.37904933848248e-17,1.2489010989011,3.57692307692308,1024.12857142857,-1.58603289232165e-17,1.28598901098901
2017-01-05,1,"서울","양배추",4.73461538461538,7.92307692307692,0.288461538461538,0,1.9,4.05384615384615,"동",1027.3,1028.6,1025.3,0,0,52.3,42,6203.3,"목","겨울",7.63461538461539,0,2017,-0.759932735506956,5,2017,0.866025403784439,0.528964010326962,0.5,0.848644257494751,4.73461538461538,4.73461538461538,4.73461538461538,4.73461538461538,4.65,4.65,4.65,4.65,4.65,2.98076923076923,0,0,0,0,0,0,0,0,0,0,1.9,1.9,1.9,1.9,1.21923076923077,1.21923076923077,1.21923076923077,1.21923076923077,1.21923076923077,1.32307692307692,1027.3,1027.3,1027.3,1027.3,1024,1024,1024,1024,1024,1024.2,0,0,0,0,8.6,8.6,8.6,8.6,8.6,8.9,52.3,52.3,52.3,52.3,55,55,55,55,55,61.8,4.71043956043956,1026.35714285714,-2.37904933848248e-17,1.70549450549451,4.68021978021978,1025.17857142857,-1.58603289232165e-17,1.46236263736264
2017-01-06,1,"서울","양배추",6.05769230769231,10.5115384615385,3.11538461538462,0,1.48076923076923,3.33461538461538,"동",1026.6,1028.9,1024.6,6,61.9,58.5,42,6003.3,"금","겨울",7.39615384615385,0,2017,-0.759932735506956,6,2017,0.866025403784439,0.34730525284482,0.5,0.93775213214708,6.05769230769231,6.05769230769231,6.05769230769231,6.05769230769231,4.73461538461538,4.73461538461538,4.73461538461538,4.73461538461538,4.73461538461538,4.65,0,0,0,0,0,0,0,0,0,0,1.48076923076923,1.48076923076923,1.48076923076923,1.48076923076923,1.9,1.9,1.9,1.9,1.9,1.21923076923077,1026.6,1026.6,1026.6,1026.6,1027.3,1027.3,1027.3,1027.3,1027.3,1024,6,6,6,6,0,0,0,0,0,8.6,58.5,58.5,58.5,58.5,52.3,52.3,52.3,52.3,52.3,55,5.67967032967033,1026.8,-2.37904933848248e-17,1.60054945054945,5.20714285714286,1027.05,-1.58603289232165e-17,1.75027472527472
2017-01-09,1,"서울","양배추",2.65384615384615,5.38076923076923,-1.81153846153846,0,2.36538461538462,4.21153846153846,"북서",1017.4,1020.8,1013,6.2,63.3,60.8,41,5646.7,"월","겨울",7.19230769230769,0,2017,-0.759932735506956,9,2017,0.866025403784439,-0.25065253225872,0.5,0.968077118866204,2.65384615384615,2.65384615384615,2.65384615384615,2.65384615384615,6.05769230769231,6.05769230769231,6.05769230769231,6.05769230769231,6.05769230769231,4.73461538461538,0,0,0,0,0,0,0,0,0,0,2.36538461538462,2.36538461538462,2.36538461538462,2.36538461538462,1.48076923076923,1.48076923076923,1.48076923076923,1.48076923076923,1.48076923076923,1.9,1017.4,1017.4,1017.4,1017.4,1026.6,1026.6,1026.6,1026.6,1026.6,1027.3,6.2,6.2,6.2,6.2,6,6,6,6,6,0,60.8,60.8,60.8,60.8,58.5,58.5,58.5,58.5,58.5,52.3,3.62637362637362,1020.02857142857,-2.37904933848248e-17,2.11263736263737,4.84203296703297,1023.31428571429,-1.58603289232165e-17,1.7967032967033
2017-01-10,1,"서울","양배추",-2.0677908343929,2.17046538627459,-5.90467284789422,0,2.38008212710728,4.76923076923077,"북서",1024.2,1027.9,1020.8,9.1,92.9,45.1,25,5713.3,"화","겨울",8.07513823416881,0,2017,-0.759932735506956,10,2017,0.866025403784439,-0.440394151557634,0.5,0.897804539570742,-2.05614160856997,-2.04626109320305,-2.03850303038523,-2.03322116220959,2.65384615384615,2.65384615384615,2.65384615384615,2.65384615384615,2.65384615384615,6.05769230769231,0,0,0,0,0,0,0,0,0,0,2.38150856291897,2.38271842193476,2.38366838879553,2.38431514814211,2.36538461538462,2.36538461538462,2.36538461538462,2.36538461538462,2.36538461538462,1.48076923076923,1024.2,1024.2,1024.2,1024.2,1017.4,1017.4,1017.4,1017.4,1017.4,1026.6,9.1,9.1,9.1,9.1,6.2,6.2,6.2,6.2,6.2,6,45.1,45.1,45.1,45.1,60.8,60.8,60.8,60.8,60.8,58.5,-0.70488934586692,1022.25714285714,-2.37904933848248e-17,2.37758026852398,0.974478403989615,1019.82857142857,-1.58603289232165e-17,2.3714824419543
2017-01-11,1,"서울","양배추",-2.55,1.73846153846154,-7.47307692307692,0,1.73461538461538,4.16153846153846,"서",1025.3,1028.8,1022.1,9.2,93.9,36.4,24,5600,"수","겨울",9.21153846153846,0,2017,-0.759932735506956,11,2017,0.866025403784439,-0.612105982547663,0.5,0.790775736937699,-2.55,-2.55,-2.55,-2.55,-2.21677883795111,-2.21149696991726,-2.20373890722232,-2.1098133536668,-2.03322116220959,2.65384615384615,0,0,0,0,0,0,0,0,0,0,1.73461538461538,1.73461538461538,1.73461538461538,1.73461538461538,2.36183869801488,2.36248545736425,2.36343542422742,2.37493651248827,2.38431514814211,2.36538461538462,1025.3,1025.3,1025.3,1025.3,1024.2,1024.2,1024.2,1024.2,1024.2,1017.4,9.2,9.2,9.2,9.2,9.1,9.1,9.1,9.1,9.1,6.2,36.4,36.4,36.4,36.4,45.1,45.1,45.1,45.1,45.1,60.8,-2.45403940112405,1024.98571428571,-2.37904933848248e-17,1.91391443977943,-2.31053096032422,1024.59285714286,-1.58603289232165e-17,2.14092287412113
2017-01-12,1,"서울","양배추",-1.16813303026662,2.16194909675393,-4.8800136879512,0,2.21531617615249,4.82692307692308,"북서",1018.5,1022.1,1016.4,8.6,87.8,43.1,21,5366.7,"목","겨울",7.04196278470513,0,2017,-0.759932735506956,12,2017,0.866025403784439,-0.758758122692791,0.5,0.651372482722222,-1.16242728700156,-1.15758785090731,-1.15378798341893,-1.15120094597148,-2.55,-2.55,-2.55,-2.55,-2.55,-2.15501955169345,0,0,0,0,0,0,0,0,0,0,2.21412747963572,2.21311926378292,2.2123276247271,2.21178865860128,1.73461538461538,1.73461538461538,1.73461538461538,1.73461538461538,1.73461538461538,2.36940105963533,1018.5,1018.5,1018.5,1018.5,1025.3,1025.3,1025.3,1025.3,1025.3,1024.2,8.6,8.6,8.6,8.6,9.2,9.2,9.2,9.2,9.2,9.1,43.1,43.1,43.1,43.1,36.4,36.4,36.4,36.4,36.4,45.1,-1.55616244250941,1020.44285714286,-2.37904933848248e-17,2.07655856744718,-2.05308122125471,1022.87142857143,-1.58603289232165e-17,1.90558697603128
2017-01-13,1,"서울","양배추",-4.93846153846154,-1.01153846153846,-7.45,0,2.25,5.34230769230769,"서",1017.9,1021.8,1015,5.6,57.1,47.4,27,5166.7,"금","겨울",6.43846153846154,0,2017,-0.759932735506956,13,2017,0.866025403784439,-0.874346616144582,0.5,0.485301962531081,-4.93846153846154,-4.93846153846154,-4.93846153846154,-4.93846153846154,-1.24110674641184,-1.23851970903111,-1.23471984160056,-1.1887154887362,-1.15120094597148,-2.55,0,0,0,0,0,0,0,0,0,0,2.25,2.25,2.25,2.25,2.23051903372532,2.22998006761618,2.22918842857481,2.21960418835642,2.21178865860128,1.73461538461538,1017.9,1017.9,1017.9,1017.9,1018.5,1018.5,1018.5,1018.5,1018.5,1025.3,5.6,5.6,5.6,5.6,8.6,8.6,8.6,8.6,8.6,9.2,47.4,47.4,47.4,47.4,43.1,43.1,43.1,43.1,43.1,36.4,-3.88170487825009,1018.07142857143,-2.37904933848248e-17,2.24435701447736,-2.5492205914957,1018.28571428571,-1.58603289232165e-17,2.2348994364323
2017-01-16,1,"서울","양배추",-3.05769230769231,2.9,-8.08461538461538,0,1.04615384615385,2.44615384615385,"남",1029.7,1031.6,1027.2,9.2,92.9,37.6,17,5056.7,"월","겨울",10.9846153846154,0,2017,-0.759932735506956,16,2017,0.866025403784439,-0.994869323391895,0.5,-0.101168321987432,-3.05769230769231,-3.05769230769231,-3.05769230769231,-3.05769230769231,-3.05769230769231,-4.93846153846154,-4.93846153846154,-4.93846153846154,-4.93846153846154,-1.21777587336052,0,0,0,0,0,0,0,0,0,0,1.04615384615385,1.04615384615385,1.04615384615385,1.04615384615385,1.04615384615385,2.25,2.25,2.25,2.25,2.22565843518756,1029.7,1029.7,1029.7,1029.7,1029.7,1017.9,1017.9,1017.9,1017.9,1018.5,9.2,9.2,9.2,9.2,9.2,5.6,5.6,5.6,5.6,8.6,37.6,37.6,37.6,37.6,37.6,47.4,47.4,47.4,47.4,43.1,-3.32637362637363,1028.01428571429,-2.37904933848248e-17,1.21813186813187,-4.13241758241758,1022.95714285714,-1.58603289232165e-17,1.73406593406594
2017-01-17,1,"서울","양배추",-1.23498369484602,3.61693802648939,-6.20406497100112,0,1.02255911938435,2.50510328941421,"남",1031.6,1032.8,1030.1,8.6,86.9,46.6,25,5056.7,"화","겨울",9.82100299749051,0,2017,-0.759932735506956,17,2017,0.866025403784439,-0.954139256400049,0.5,-0.299363122973358,-1.24083134678253,-1.24542285333051,-1.24854885692474,-3.05769230769231,-3.05769230769231,-3.05769230769231,-3.05769230769231,-3.05769230769231,-4.93846153846154,-4.93846153846154,0,0,0,0,0,0,0,0,0,0,1.0227607625657,1.02291909039233,1.02302688363811,1.04615384615385,1.04615384615385,1.04615384615385,1.04615384615385,1.04615384615385,2.25,2.25,1031.6,1031.6,1031.6,1029.7,1029.7,1029.7,1029.7,1029.7,1017.9,1017.9,8.6,8.6,8.6,9.2,9.2,9.2,9.2,9.2,5.6,5.6,46.6,46.6,46.6,37.6,37.6,37.6,37.6,37.6,47.4,47.4,-2.02040909642296,1030.78571428571,-2.37904933848248e-17,1.03281819920601,-2.53905070205764,1030.24285714286,-1.58603289232165e-17,1.03948602267993
2017-01-18,1,"서울","양배추",0.253846153846154,3.44230769230769,-2.6,0,1.01923076923077,2.49230769230769,"남서",1030.5,1032.4,1028.6,1.9,19.2,68.9,53,5256.7,"수","겨울",6.04230769230769,0,2017,-0.759932735506956,18,2017,0.866025403784439,-0.874346616144582,0.5,-0.485301962531081,0.253846153846154,0.253846153846154,0.253846153846154,0.253846153846154,-1.13991268148954,-1.14303868504207,-1.1476301915539,-1.20321878451905,-1.24854885692474,-3.05769230769231,0,0,0,0,0,0,0,0,0,0,1.01923076923077,1.01923076923077,1.01923076923077,1.01923076923077,1.01928080863492,1.01938860185012,1.01954692965025,1.02146377763432,1.02302688363811,1.04615384615385,1030.5,1030.5,1030.5,1030.5,1031.6,1031.6,1031.6,1031.6,1031.6,1029.7,1.9,1.9,1.9,1.9,8.6,8.6,8.6,8.6,8.6,9.2,68.9,68.9,68.9,68.9,46.6,46.6,46.6,46.6,46.6,37.6,-0.144817228185834,1030.81428571429,-2.37904933848248e-17,1.01926046523413,-0.657088763387891,1031.20714285714,-1.58603289232165e-17,1.01977835444692
2017-01-19,1,"서울","양배추",-0.338461538461538,4.68076923076923,-4.09615384615385,0,1.23461538461538,3.36153846153846,"남서",1023.7,1029.5,1018.3,8.1,81,55.4,33,5256.7,"목","겨울",8.77692307692308,0,2017,-0.759932735506956,19,2017,0.866025403784439,-0.758758122692791,0.5,-0.651372482722222,-0.338461538461538,-0.338461538461538,-0.338461538461538,-0.338461538461538,0.253846153846154,0.253846153846154,0.253846153846154,0.253846153846154,0.253846153846154,-1.17646409588996,0,0,0,0,0,0,0,0,0,0,1.23461538461538,1.23461538461538,1.23461538461538,1.23461538461538,1.01923076923077,1.01923076923077,1.01923076923077,1.01923076923077,1.01923076923077,1.02054120217743,1023.7,1023.7,1023.7,1023.7,1030.5,1030.5,1030.5,1030.5,1030.5,1031.6,8.1,8.1,8.1,8.1,1.9,1.9,1.9,1.9,1.9,8.6,55.4,55.4,55.4,55.4,68.9,68.9,68.9,68.9,68.9,46.6,-0.169230769230769,1025.64285714286,-2.37904933848248e-17,1.17307692307692,0.0423076923076926,1028.07142857143,-1.58603289232165e-17,1.09615384615384
2017-01-20,1,"서울","양배추",-3.47307692307692,0.0923076923076923,-6.74615384615385,2.34615384615385,2.23846153846154,4.89230769230769,"북서",1022.5,1029.5,1015.5,6,60,70.3,47,5256.7,"금","겨울",6.83846153846154,1,2017,-0.759932735506956,20,2017,0.866025403784439,-0.612105982547663,0.5,-0.790775736937699,-3.47307692307692,-3.47307692307692,-3.47307692307692,-3.47307692307692,-0.338461538461538,-0.338461538461538,-0.338461538461538,-0.338461538461538,-0.338461538461538,0.253846153846154,2.34615384615385,2.34615384615385,2.34615384615385,2.34615384615385,0,0,0,0,0,0,2.23846153846154,2.23846153846154,2.23846153846154,2.23846153846154,1.23461538461538,1.23461538461538,1.23461538461538,1.23461538461538,1.23461538461538,1.01923076923077,1022.5,1022.5,1022.5,1022.5,1023.7,1023.7,1023.7,1023.7,1023.7,1030.5,6,6,6,6,8.1,8.1,8.1,8.1,8.1,1.9,70.3,70.3,70.3,70.3,55.4,55.4,55.4,55.4,55.4,68.9,-2.57747252747252,1022.84285714286,1.67582417582418,1.95164835164835,-1.45796703296703,1023.27142857143,0.837912087912089,1.59313186813187
2017-01-23,1,"서울","양배추",-7.73076923076923,-3.81538461538462,-11.1730769230769,0,1.88076923076923,3.61923076923077,"서",1031.8,1033.6,1029.9,9.4,93.1,48.4,33,5623.3,"월","겨울",7.35769230769231,0,2017,-0.759932735506956,23,2017,0.866025403784439,-0.0506491688387135,0.5,-0.998716507171053,-7.73076923076923,-7.73076923076923,-7.73076923076923,-7.73076923076923,-3.47307692307692,-3.47307692307692,-3.47307692307692,-3.47307692307692,-3.47307692307692,-0.338461538461538,0,0,0,0,2.34615384615385,2.34615384615385,2.34615384615385,2.34615384615385,2.34615384615385,0,1.88076923076923,1.88076923076923,1.88076923076923,1.88076923076923,2.23846153846154,2.23846153846154,2.23846153846154,2.23846153846154,2.23846153846154,1.23461538461538,1031.8,1031.8,1031.8,1031.8,1022.5,1022.5,1022.5,1022.5,1022.5,1023.7,9.4,9.4,9.4,9.4,6,6,6,6,6,8.1,48.4,48.4,48.4,48.4,70.3,70.3,70.3,70.3,70.3,55.4,-6.51428571428571,1029.14285714286,0.670329670329671,1.98296703296703,-4.99368131868132,1025.82142857143,1.50824175824176,2.11071428571429
2017-01-24,1,"서울","양배추",-6.12307692307692,-1.19615384615385,-10.8846153846154,0,1.43846153846154,3.15,"서",1034.7,1035.7,1033.2,9.4,93.1,49.6,28,5390,"화","겨울",9.68846153846154,0,2017,-0.759932735506956,24,2017,0.866025403784439,0.151427777504577,0.5,-0.988468324328111,-6.12307692307692,-6.12307692307692,-6.12307692307692,-6.12307692307692,-7.73076923076923,-7.73076923076923,-7.73076923076923,-7.73076923076923,-7.73076923076923,-3.47307692307692,0,0,0,0,0,0,0,0,0,2.34615384615385,1.43846153846154,1.43846153846154,1.43846153846154,1.43846153846154,1.88076923076923,1.88076923076923,1.88076923076923,1.88076923076923,1.88076923076923,2.23846153846154,1034.7,1034.7,1034.7,1034.7,1031.8,1031.8,1031.8,1031.8,1031.8,1022.5,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,6,49.6,49.6,49.6,49.6,48.4,48.4,48.4,48.4,48.4,70.3,-6.58241758241758,1033.87142857143,-2.37904933848248e-17,1.56483516483517,-7.15659340659341,1032.83571428571,-1.58603289232165e-17,1.7228021978022
2017-01-25,1,"서울","양배추",-4.54298937268473,0.787024315328854,-9.91572409989759,0,1.25837941134415,2.97307692307692,"남서",1034.6,1036.9,1032.9,9.5,94.1,50.6,28,5556.7,"수","겨울",10.7027484152264,0,2017,-0.759932735506956,25,2017,0.866025403784439,0.34730525284482,0.5,-0.93775213214708,-4.56818973873624,-4.58956391480147,-4.60634666288017,-4.61777274497208,-6.12307692307692,-6.12307692307692,-6.12307692307692,-6.12307692307692,-6.12307692307692,-7.73076923076923,0,0,0,0,0,0,0,0,0,0,1.25695297553169,1.25574311651629,1.25479314965732,1.25414639031415,1.43846153846154,1.43846153846154,1.43846153846154,1.43846153846154,1.43846153846154,1.88076923076923,1034.6,1034.6,1034.6,1034.6,1034.7,1034.7,1034.7,1034.7,1034.7,1031.8,9.5,9.5,9.5,9.5,9.4,9.4,9.4,9.4,9.4,9.4,50.6,50.6,50.6,50.6,49.6,49.6,49.6,49.6,49.6,48.4,-5.0244308971755,1034.62857142857,-2.37904933848248e-17,1.30813401718381,-5.57375391012621,1034.66428571429,-1.58603289232165e-17,1.37329777782268
